date/time,settlement id,type,order id,sku,description,quantity,marketplace,fulfillment,order city,order state,order postal,product sales,shipping credits,gift wrap credits,promotional rebates,sales tax collected,selling fees,fba fees,other transaction fees,other,total
"Feb 4, 2017 6:53:22 AM PST",6283320351,Refund,110-6083253-3233028,LTDKSIRIUS-BLK,"GMDdecals ""We've All Got Light and Dark"" Inspirational Wizard Potter Sirius Black Quote -Vinyl Wall Decal Decor- [GLOSSY BLACK]- 24"" x 15""",1,amazon.com,Amazon,AUSTIN,TX,78749-1150,-18.99,0,0,0,0,2.28,0,0,0,-16.71
"Feb 4, 2017 9:19:46 AM PST",6283320351,Order,114-0488430-5933057,PI-6U0R-KV33,GMDdecals Love and Coffee Inspired Quote Décor Wall Decal [BLACK]- 12 Inches x 24 Inches - Adhesive High Glossy Vinyl [3mil]Made In USA (Suggested: Ho,1,amazon.com,Amazon,PHOENIX,AZ,85021-2419,16.99,0,0,0,0,-2.55,-3.02,0,0,11.42
"Feb 4, 2017 9:32:16 AM PST",6283320351,Order,115-2944519-0691428,DMBLDR-BLK,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,amazon.com,Amazon,SALT LAKE CITY,UT,84121-5228,10.99,0,0,0,0,-1.65,-3.02,0,0,6.32
"Feb 4, 2017 1:18:36 PM PST",6283320351,Order,102-5696944-8757815,9K-VBPS-C0G0,"GMDdecals BONKERSFUNKYBLK Alice in Wonderland Quote Adhesive, Glossy Black",1,amazon.com,Amazon,ST FRANCIS,WI,53235-5627,16.99,0,0,0,0,-2.55,-3.02,0,0,11.42
"Feb 5, 2017 2:14:28 AM PST",6283320351,Order,103-7601491-8064238,96-3YGZ-59C7,"GMDdecals Harry Potter Ministry of Magic Bathroom Toilet Vinyl Wall Decor Decals [GLOSSY BLACK/GOLD]- 10"" x 11""-Adhesive High Glossy Vinyl [3mil]Made",1,amazon.com,Amazon,BERKLEY,MI,48072-3154,12.99,0,0,0,0,-1.95,-2.56,0,0,8.48
"Feb 5, 2017 2:54:22 AM PST",6283320351,Order,106-6106204-1717825,DMBLDR-BLK,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,amazon.com,Amazon,FT BELVOIR,VA,22060-1532,10.99,0,0,0,0,-1.65,-3.02,0,0,6.32
"Feb 5, 2017 3:17:50 AM PST",6283320351,Order,115-7818012-6829033,BQ-X7JH-BJSL,Movie Quote Set LARGE Assorted Sayings Vinyl Stairs or Wall Decal [BLACK] Film Cinema Classic Famous Inspiring Home Décor Welcome Housewarming Wedding,1,amazon.com,Amazon,Edgerton,KS,66021,24.99,0,0,0,0,-3.75,-3.02,0,0,18.22
"Feb 5, 2017 9:25:49 AM PST",6283320351,Order,104-2534734-4553011,DMBLDR-NVY,"GMDdecals DMBLDR-NVY Wall Decor Stickers, ""It's Our Choices That Show Who We Really Are"", Glossy Navy",1,amazon.com,Amazon,HOLLEY,NY,14470-9060,16.99,0.91,0,-0.91,0,-2.55,-3.02,0,0,11.42
"Feb 5, 2017 10:54:55 AM PST",6283320351,Order,108-5015835-1621865,DMBLDR-BLK,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,amazon.com,Amazon,FRESNO,CA,93703-3244,10.99,3.72,0,0,0,-1.65,-6.74,0,0,6.32
"Feb 5, 2017 1:22:06 PM PST",6283320351,Order,109-4163770-5052218,LevioSA-SIL,"GMDdecals Inspirational Wizard Hermione Harry Potter LevioSA Spell Inspirational Hogwarts Quote Vinyl Wall Decor Decal [GLOSSY SILVER]- 28"" x 12"" -Adh",1,amazon.com,Amazon,Farmingdale,NY,11735-3320,16.99,0,0,0,0,-2.55,-3.02,0,0,11.42
